Test set Size =         184;	Fault Coverage : 0.941066 
Test set Size =         185;	Fault Coverage : 0.941066 
Test set Size =         186;	Fault Coverage : 0.941066 
Test set Size =         187;	Fault Coverage : 0.941066 
Test set Size =         188;	Fault Coverage : 0.941066 
Test set Size =         189;	Fault Coverage : 0.941066 
Test set Size =         190;	Fault Coverage : 0.941066 
Test set Size =         191;	Fault Coverage : 0.941066 
Test set Size =         192;	Fault Coverage : 0.941066 
Test set Size =         193;	Fault Coverage : 0.941066 
Test set Size =         194;	Fault Coverage : 0.941534 
Test set Size =         195;	Fault Coverage : 0.941534 
Test set Size =         196;	Fault Coverage : 0.941534 
Test set Size =         197;	Fault Coverage : 0.941534 
Test set Size =         198;	Fault Coverage : 0.941534 
Test set Size =         199;	Fault Coverage : 0.941534 
Test set Size =         200;	Fault Coverage : 0.941534 
Test set Size =         201;	Fault Coverage : 0.941534 
Test set Size =         202;	Fault Coverage : 0.941534 
Test set Size =         203;	Fault Coverage : 0.941534 
Test set Size =         204;	Fault Coverage : 0.941534 
Test set Size =         205;	Fault Coverage : 0.943639 
Test set Size =         206;	Fault Coverage : 0.943639 
Test set Size =         207;	Fault Coverage : 0.943639 
Test set Size =         208;	Fault Coverage : 0.943639 
Test set Size =         209;	Fault Coverage : 0.943639 
Test set Size =         210;	Fault Coverage : 0.944107 
Test set Size =         211;	Fault Coverage : 0.945042 
Test set Size =         212;	Fault Coverage : 0.945042 
Test set Size =         213;	Fault Coverage : 0.945042 
Test set Size =         214;	Fault Coverage : 0.945042 
Test set Size =         215;	Fault Coverage : 0.945042 
Test set Size =         216;	Fault Coverage : 0.945042 
Test set Size =         217;	Fault Coverage : 0.945510 
Test set Size =         218;	Fault Coverage : 0.945510 
Test set Size =         219;	Fault Coverage : 0.945510 
Test set Size =         220;	Fault Coverage : 0.945510 
Test set Size =         221;	Fault Coverage : 0.945510 
Test set Size =         222;	Fault Coverage : 0.945510 
Test set Size =         223;	Fault Coverage : 0.945510 
Test set Size =         224;	Fault Coverage : 0.945510 
Test set Size =         225;	Fault Coverage : 0.945510 
Test set Size =         226;	Fault Coverage : 0.945510 
Test set Size =         227;	Fault Coverage : 0.945510 
Test set Size =         228;	Fault Coverage : 0.945510 
Test set Size =         229;	Fault Coverage : 0.945510 
Test set Size =         230;	Fault Coverage : 0.945510 
Test set Size =         231;	Fault Coverage : 0.945510 
Test set Size =         232;	Fault Coverage : 0.945510 
Test set Size =         233;	Fault Coverage : 0.945510 
Test set Size =         234;	Fault Coverage : 0.945510 
Test set Size =         235;	Fault Coverage : 0.945978 
Test set Size =         236;	Fault Coverage : 0.945978 
Test set Size =         237;	Fault Coverage : 0.946913 
Test set Size =         238;	Fault Coverage : 0.947381 
Test set Size =         239;	Fault Coverage : 0.947381 
Test set Size =         240;	Fault Coverage : 0.947381 
Test set Size =         241;	Fault Coverage : 0.947381 
Test set Size =         242;	Fault Coverage : 0.947381 
Test set Size =         243;	Fault Coverage : 0.947381 
Test set Size =         244;	Fault Coverage : 0.947381 
Test set Size =         245;	Fault Coverage : 0.947381 
Test set Size =         246;	Fault Coverage : 0.947381 
Test set Size =         247;	Fault Coverage : 0.947381 
Test set Size =         248;	Fault Coverage : 0.947381 
Test set Size =         249;	Fault Coverage : 0.947381 
Test set Size =         250;	Fault Coverage : 0.947381 
Simulation Time:             17851860 
